,ONS LA Code,variable,value,year,quarter,PCP
8555,E07000108,2014 Q1,16,2014,Q1,0.0
8556,E07000109,2014 Q1,6,2014,Q1,0.0
8557,E07000111,2014 Q1,34,2014,Q1,0.0
8558,E07000112,2014 Q1,28,2014,Q1,0.0
8559,E07000113,2014 Q1,18,2014,Q1,0.0
8560,E07000114,2014 Q1,18,2014,Q1,0.0
8561,E07000115,2014 Q1,15,2014,Q1,0.0
8562,E07000116,2014 Q1,30,2014,Q1,0.0
8563,E07000179,2014 Q1,28,2014,Q1,0.0
8564,E07000180,2014 Q1,34,2014,Q1,0.0
8565,E10000030,2014 Q1,405,2014,Q1,0.0
8566,E07000207,2014 Q1,52,2014,Q1,0.0
8567,E07000210,2014 Q1,23,2014,Q1,0.0
8568,E07000211,2014 Q1,92,2014,Q1,0.0
8569,E07000212,2014 Q1,36,2014,Q1,0.0
8570,E07000214,2014 Q1,25,2014,Q1,0.0
8571,E07000215,2014 Q1,6,2014,Q1,0.0
8572,E10000032,2014 Q1,172,2014,Q1,0.0
8573,E07000224,2014 Q1,19,2014,Q1,0.0
8574,E07000225,2014 Q1,37,2014,Q1,0.0
8575,E07000227,2014 Q1,26,2014,Q1,0.0
8576,E07000229,2014 Q1,10,2014,Q1,0.0
8577,E12000009,2014 Q1,1915,2014,Q1,0.0
8578,E06000023,2014 Q1,138,2014,Q1,0.0
8579,E06000026,2014 Q1,24,2014,Q1,0.0
8580,E06000025,2014 Q1,53,2014,Q1,0.0
8581,E06000030,2014 Q1,591,2014,Q1,0.0
8582,E06000054,2014 Q1,123,2014,Q1,0.0
8583,E10000008,2014 Q1,154,2014,Q1,0.0
8584,E07000040,2014 Q1,28,2014,Q1,0.0
8585,E07000044,2014 Q1,28,2014,Q1,0.0
8586,E07000046,2014 Q1,12,2014,Q1,0.0
8587,E07000047,2014 Q1,10,2014,Q1,0.0
8588,E07000049,2014 Q1,48,2014,Q1,0.0
8589,E07000051,2014 Q1,13,2014,Q1,0.0
8590,E07000052,2014 Q1,27,2014,Q1,0.0
8591,E07000053,2014 Q1,8,2014,Q1,0.0
8592,E07000080,2014 Q1,12,2014,Q1,0.0
8593,E07000081,2014 Q1,23,2014,Q1,0.0
8594,E10000027,2014 Q1,89,2014,Q1,0.0
8595,E07000187,2014 Q1,11,2014,Q1,0.0
8596,E07000188,2014 Q1,13,2014,Q1,0.0
8597,E07000189,2014 Q1,40,2014,Q1,0.0
8598,E07000191,2014 Q1,6,2014,Q1,0.0
8599,W06000005,2014 Q1,20,2014,Q1,0.0
8600,W06000006,2014 Q1,6,2014,Q1,0.0
8601,W06000023,2014 Q1,27,2014,Q1,0.0
8602,W06000008,2014 Q1,9,2014,Q1,0.0
8603,W06000009,2014 Q1,20,2014,Q1,0.0
8604,W06000012,2014 Q1,9,2014,Q1,0.0
8605,W06000015,2014 Q1,62,2014,Q1,0.0
8606,W06000016,2014 Q1,13,2014,Q1,0.0
8607,W06000024,2014 Q1,c,2014,Q1,0.0
8608,W06000018,2014 Q1,11,2014,Q1,0.0
8609,W06000019,2014 Q1,c,2014,Q1,0.0
8610,W06000020,2014 Q1,c,2014,Q1,0.0
8611,S12000033,2014 Q1,31,2014,Q1,0.0
8612,S12000005,2014 Q1,7,2014,Q1,0.0
8613,S12000006,2014 Q1,11,2014,Q1,0.0
8614,S12000042,2014 Q1,84,2014,Q1,0.0
8615,S12000010,2014 Q1,13,2014,Q1,0.0
8616,S12000011,2014 Q1,9,2014,Q1,0.0
8617,S12000014,2014 Q1,19,2014,Q1,0.0
8618,S12000047,2014 Q1,64,2014,Q1,0.0
8619,S12000017,2014 Q1,39,2014,Q1,0.0
8620,S12000018,2014 Q1,8,2014,Q1,0.0
8621,S12000019,2014 Q1,17,2014,Q1,0.0
8622,S12000044,2014 Q1,42,2014,Q1,0.0
8623,S12000023,2014 Q1,22,2014,Q1,0.0
8624,S12000048,2014 Q1,23,2014,Q1,0.0
8625,S12000027,2014 Q1,c,2014,Q1,0.0
8626,S12000029,2014 Q1,33,2014,Q1,0.0
8627,S12000030,2014 Q1,27,2014,Q1,0.0
8628,S12000040,2014 Q1,12,2014,Q1,0.0
8629,N09000011,2014 Q1,20,2014,Q1,0.0
8630,N09000002,2014 Q1,26,2014,Q1,0.0
8631,N09000005,2014 Q1,18,2014,Q1,0.0
8632,N09000006,2014 Q1,17,2014,Q1,0.0
8633,N09000007,2014 Q1,23,2014,Q1,0.0
8634,N09000008,2014 Q1,27,2014,Q1,0.0
8635,,2014 Q1,,2014,Q1,0.0
8636,,2014 Q1,,2014,Q1,0.0
8637,,2014 Q1,,2014,Q1,0.0
8638,,2014 Q1,,2014,Q1,0.0
8639,,2014 Q1,,2014,Q1,0.0
8640,K02000001,2013 Q4,14968,2013,Q4,0.0
8641,K03000001,2013 Q4,14720,2013,Q4,0.0
8642,E92000001,2013 Q4,13100,2013,Q4,0.0
8643,E12000001,2013 Q4,454,2013,Q4,0.0
8644,E06000047,2013 Q4,79,2013,Q4,0.0
8645,E06000005,2013 Q4,16,2013,Q4,0.0
8646,E06000001,2013 Q4,6,2013,Q4,0.0
8647,E06000002,2013 Q4,12,2013,Q4,0.0
8648,E06000057,2013 Q4,68,2013,Q4,0.0
8649,E06000003,2013 Q4,6,2013,Q4,0.0
8650,E06000004,2013 Q4,34,2013,Q4,0.0
8651,E11000007,2013 Q4,227,2013,Q4,0.0
8652,E08000037,2013 Q4,73,2013,Q4,0.0
8653,E08000021,2013 Q4,45,2013,Q4,0.0
8654,E08000022,2013 Q4,11,2013,Q4,0.0
8655,E08000023,2013 Q4,31,2013,Q4,0.0
8656,E08000024,2013 Q4,67,2013,Q4,0.0
8657,E12000002,2013 Q4,1201,2013,Q4,0.0
8658,E06000008,2013 Q4,13,2013,Q4,0.0
8659,E06000009,2013 Q4,12,2013,Q4,0.0
8660,E06000049,2013 Q4,83,2013,Q4,0.0
8661,E06000050,2013 Q4,66,2013,Q4,0.0
8662,E06000006,2013 Q4,34,2013,Q4,0.0
8663,E06000007,2013 Q4,29,2013,Q4,0.0
8664,E10000006,2013 Q4,35,2013,Q4,0.0
8665,E07000026,2013 Q4,c,2013,Q4,0.0
8666,E07000027,2013 Q4,c,2013,Q4,0.0
8667,E07000028,2013 Q4,5,2013,Q4,0.0
8668,E07000029,2013 Q4,10,2013,Q4,0.0
8669,E07000030,2013 Q4,c,2013,Q4,0.0
8670,E07000031,2013 Q4,10,2013,Q4,0.0
8671,E11000001,2013 Q4,435,2013,Q4,0.0
8672,E08000001,2013 Q4,28,2013,Q4,0.0
8673,E08000002,2013 Q4,14,2013,Q4,0.0
8674,E08000003,2013 Q4,57,2013,Q4,0.0
8675,E08000004,2013 Q4,25,2013,Q4,0.0
8676,E08000005,2013 Q4,15,2013,Q4,0.0
8677,E08000006,2013 Q4,165,2013,Q4,0.0
8678,E08000007,2013 Q4,48,2013,Q4,0.0
8679,E08000008,2013 Q4,12,2013,Q4,0.0
8680,E08000009,2013 Q4,36,2013,Q4,0.0
8681,E08000010,2013 Q4,35,2013,Q4,0.0
8682,E10000017,2013 Q4,167,2013,Q4,0.0
8683,E07000117,2013 Q4,8,2013,Q4,0.0
8684,E07000118,2013 Q4,16,2013,Q4,0.0
8685,E07000119,2013 Q4,c,2013,Q4,0.0
8686,E07000120,2013 Q4,9,2013,Q4,0.0
8687,E07000121,2013 Q4,24,2013,Q4,0.0
8688,E07000122,2013 Q4,9,2013,Q4,0.0
8689,E07000123,2013 Q4,16,2013,Q4,0.0
8690,E07000124,2013 Q4,6,2013,Q4,0.0
8691,E07000125,2013 Q4,7,2013,Q4,0.0
8692,E07000126,2013 Q4,37,2013,Q4,0.0
8693,E07000127,2013 Q4,17,2013,Q4,0.0
8694,E07000128,2013 Q4,14,2013,Q4,0.0
8695,E08000011,2013 Q4,7,2013,Q4,0.0
8696,E08000012,2013 Q4,112,2013,Q4,0.0
8697,E08000014,2013 Q4,165,2013,Q4,0.0
8698,E08000013,2013 Q4,12,2013,Q4,0.0
8699,E08000015,2013 Q4,29,2013,Q4,0.0
8700,E12000003,2013 Q4,879,2013,Q4,0.0
8701,E06000011,2013 Q4,27,2013,Q4,0.0
8702,E06000010,2013 Q4,29,2013,Q4,0.0
8703,E06000012,2013 Q4,13,2013,Q4,0.0
8704,E06000013,2013 Q4,26,2013,Q4,0.0
8705,E06000014,2013 Q4,125,2013,Q4,0.0
8706,E10000023,2013 Q4,75,2013,Q4,0.0
8707,E07000163,2013 Q4,c,2013,Q4,0.0
8708,E07000164,2013 Q4,14,2013,Q4,0.0
8709,E07000165,2013 Q4,23,2013,Q4,0.0
8710,E07000166,2013 Q4,6,2013,Q4,0.0
8711,E07000167,2013 Q4,8,2013,Q4,0.0
8712,E07000168,2013 Q4,13,2013,Q4,0.0
8713,E07000169,2013 Q4,7,2013,Q4,0.0
8714,E11000003,2013 Q4,300,2013,Q4,0.0
8715,E08000016,2013 Q4,20,2013,Q4,0.0
8716,E08000017,2013 Q4,208,2013,Q4,0.0
8717,E08000018,2013 Q4,24,2013,Q4,0.0
8718,E08000019,2013 Q4,48,2013,Q4,0.0
8719,E11000006,2013 Q4,283,2013,Q4,0.0
8720,E08000032,2013 Q4,35,2013,Q4,0.0
8721,E08000033,2013 Q4,14,2013,Q4,0.0
8722,E08000034,2013 Q4,39,2013,Q4,0.0
8723,E08000035,2013 Q4,88,2013,Q4,0.0
8724,E08000036,2013 Q4,107,2013,Q4,0.0
8725,E06000015,2013 Q4,55,2013,Q4,0.0
8726,E06000016,2013 Q4,172,2013,Q4,0.0
8727,E06000018,2013 Q4,56,2013,Q4,0.0
8728,E06000017,2013 Q4,7,2013,Q4,0.0
8729,E10000007,2013 Q4,74,2013,Q4,0.0
8730,E07000032,2013 Q4,14,2013,Q4,0.0
8731,E07000033,2013 Q4,5,2013,Q4,0.0
8732,E07000034,2013 Q4,10,2013,Q4,0.0
8733,E07000035,2013 Q4,8,2013,Q4,0.0
8734,E07000036,2013 Q4,11,2013,Q4,0.0
8735,E07000037,2013 Q4,15,2013,Q4,0.0
8736,E07000038,2013 Q4,c,2013,Q4,0.0
8737,E07000039,2013 Q4,7,2013,Q4,0.0
8738,E10000018,2013 Q4,117,2013,Q4,0.0
8739,E07000129,2013 Q4,15,2013,Q4,0.0
8740,E07000130,2013 Q4,39,2013,Q4,0.0
8741,E07000131,2013 Q4,19,2013,Q4,0.0
8742,E07000132,2013 Q4,13,2013,Q4,0.0
8743,E07000133,2013 Q4,12,2013,Q4,0.0
8744,E07000134,2013 Q4,11,2013,Q4,0.0
8745,E07000135,2013 Q4,c,2013,Q4,0.0
8746,E07000136,2013 Q4,c,2013,Q4,0.0
8747,E07000138,2013 Q4,9,2013,Q4,0.0
8748,E07000139,2013 Q4,14,2013,Q4,0.0
8749,E07000140,2013 Q4,12,2013,Q4,0.0
8750,E07000141,2013 Q4,10,2013,Q4,0.0
8751,E07000142,2013 Q4,12,2013,Q4,0.0
8752,E07000150,2013 Q4,6,2013,Q4,0.0
8753,E07000152,2013 Q4,7,2013,Q4,0.0
8754,E07000153,2013 Q4,15,2013,Q4,0.0
8755,E07000155,2013 Q4,102,2013,Q4,0.0
8756,E07000156,2013 Q4,8,2013,Q4,0.0
8757,E10000024,2013 Q4,80,2013,Q4,0.0
8758,E07000170,2013 Q4,12,2013,Q4,0.0
8759,E07000171,2013 Q4,16,2013,Q4,0.0
8760,E07000172,2013 Q4,8,2013,Q4,0.0
8761,E07000173,2013 Q4,13,2013,Q4,0.0
8762,E07000174,2013 Q4,12,2013,Q4,0.0
8763,E07000175,2013 Q4,12,2013,Q4,0.0
8764,E07000176,2013 Q4,7,2013,Q4,0.0
8765,E06000051,2013 Q4,63,2013,Q4,0.0
8766,E10000028,2013 Q4,157,2013,Q4,0.0
8767,E07000192,2013 Q4,49,2013,Q4,0.0
8768,E07000195,2013 Q4,10,2013,Q4,0.0
8769,E07000196,2013 Q4,14,2013,Q4,0.0
8770,E07000197,2013 Q4,39,2013,Q4,0.0
8771,E07000218,2013 Q4,18,2013,Q4,0.0
8772,E07000219,2013 Q4,10,2013,Q4,0.0
8773,E07000221,2013 Q4,24,2013,Q4,0.0
8774,E07000222,2013 Q4,21,2013,Q4,0.0
8775,E11000005,2013 Q4,741,2013,Q4,0.0
8776,E08000026,2013 Q4,101,2013,Q4,0.0
8777,E08000027,2013 Q4,58,2013,Q4,0.0
8778,E08000028,2013 Q4,19,2013,Q4,0.0
8779,E08000029,2013 Q4,213,2013,Q4,0.0
8780,E08000031,2013 Q4,19,2013,Q4,0.0
8781,E10000034,2013 Q4,626,2013,Q4,0.0
8782,E07000234,2013 Q4,10,2013,Q4,0.0
8783,E07000235,2013 Q4,14,2013,Q4,0.0
8784,E07000236,2013 Q4,5,2013,Q4,0.0
8785,E07000238,2013 Q4,454,2013,Q4,0.0
8786,E07000239,2013 Q4,5,2013,Q4,0.0
8787,E06000055,2013 Q4,18,2013,Q4,0.0
8788,E06000032,2013 Q4,30,2013,Q4,0.0
8789,E06000031,2013 Q4,62,2013,Q4,0.0
8790,E06000033,2013 Q4,21,2013,Q4,0.0
8791,E10000003,2013 Q4,170,2013,Q4,0.0
8792,E07000008,2013 Q4,20,2013,Q4,0.0
8793,E07000009,2013 Q4,13,2013,Q4,0.0
8794,E07000010,2013 Q4,11,2013,Q4,0.0
8795,E07000012,2013 Q4,33,2013,Q4,0.0
8796,E10000012,2013 Q4,206,2013,Q4,0.0
8797,E07000066,2013 Q4,25,2013,Q4,0.0
8798,E07000067,2013 Q4,8,2013,Q4,0.0
8799,E07000068,2013 Q4,35,2013,Q4,0.0
8800,E07000070,2013 Q4,12,2013,Q4,0.0
8801,E07000071,2013 Q4,25,2013,Q4,0.0
8802,E07000072,2013 Q4,20,2013,Q4,0.0
8803,E07000073,2013 Q4,c,2013,Q4,0.0
8804,E07000074,2013 Q4,14,2013,Q4,0.0
8805,E07000075,2013 Q4,12,2013,Q4,0.0
8806,E07000077,2013 Q4,24,2013,Q4,0.0
8807,E10000015,2013 Q4,175,2013,Q4,0.0
8808,E07000096,2013 Q4,19,2013,Q4,0.0
8809,E07000242,2013 Q4,9,2013,Q4,0.0
8810,E07000099,2013 Q4,25,2013,Q4,0.0
8811,E07000240,2013 Q4,20,2013,Q4,0.0
8812,E07000243,2013 Q4,7,2013,Q4,0.0
8813,E07000102,2013 Q4,23,2013,Q4,0.0
8814,E07000241,2013 Q4,23,2013,Q4,0.0
8815,E10000020,2013 Q4,128,2013,Q4,0.0
8816,E07000143,2013 Q4,15,2013,Q4,0.0
8817,E07000145,2013 Q4,13,2013,Q4,0.0
8818,E07000146,2013 Q4,20,2013,Q4,0.0
8819,E07000149,2013 Q4,16,2013,Q4,0.0
8820,E07000200,2013 Q4,16,2013,Q4,0.0
8821,E07000201,2013 Q4,9,2013,Q4,0.0
8822,E07000202,2013 Q4,32,2013,Q4,0.0
8823,E07000204,2013 Q4,19,2013,Q4,0.0
8824,E07000206,2013 Q4,34,2013,Q4,0.0
8825,E09000007,2013 Q4,242,2013,Q4,0.0
8826,E09000001,2013 Q4,17,2013,Q4,0.0
8827,E09000012,2013 Q4,40,2013,Q4,0.0
8828,E09000013,2013 Q4,49,2013,Q4,0.0
8829,E09000020,2013 Q4,87,2013,Q4,0.0
8830,E09000023,2013 Q4,22,2013,Q4,0.0
8831,E09000025,2013 Q4,12,2013,Q4,0.0
8832,E09000032,2013 Q4,68,2013,Q4,0.0
8833,E09000033,2013 Q4,242,2013,Q4,0.0
8834,E12000007,2013 Q4,1167,2013,Q4,0.0
8835,E09000004,2013 Q4,21,2013,Q4,0.0
8836,E09000006,2013 Q4,54,2013,Q4,0.0
8837,E09000008,2013 Q4,42,2013,Q4,0.0
8838,E09000009,2013 Q4,70,2013,Q4,0.0
8839,E09000010,2013 Q4,50,2013,Q4,0.0
8840,E09000011,2013 Q4,27,2013,Q4,0.0
8841,E09000015,2013 Q4,39,2013,Q4,0.0
8842,E09000016,2013 Q4,38,2013,Q4,0.0
8843,E09000024,2013 Q4,27,2013,Q4,0.0
8844,E09000026,2013 Q4,17,2013,Q4,0.0
8845,E09000027,2013 Q4,54,2013,Q4,0.0
8846,E09000029,2013 Q4,18,2013,Q4,0.0
8847,E09000031,2013 Q4,33,2013,Q4,0.0
8848,E12000008,2013 Q4,2822,2013,Q4,0.0
8849,E06000036,2013 Q4,39,2013,Q4,0.0
8850,E06000046,2013 Q4,28,2013,Q4,0.0
8851,E06000044,2013 Q4,66,2013,Q4,0.0
8852,E06000038,2013 Q4,17,2013,Q4,0.0
8853,E06000045,2013 Q4,36,2013,Q4,0.0
8854,E06000037,2013 Q4,104,2013,Q4,0.0
8855,E06000040,2013 Q4,49,2013,Q4,0.0
8856,E06000041,2013 Q4,62,2013,Q4,0.0
8857,E10000002,2013 Q4,93,2013,Q4,0.0
8858,E07000004,2013 Q4,20,2013,Q4,0.0
8859,E07000006,2013 Q4,22,2013,Q4,0.0
8860,E07000061,2013 Q4,10,2013,Q4,0.0
8861,E07000062,2013 Q4,13,2013,Q4,0.0
8862,E07000063,2013 Q4,31,2013,Q4,0.0
8863,E07000065,2013 Q4,35,2013,Q4,0.0
8864,E10000014,2013 Q4,876,2013,Q4,0.0
8865,E07000084,2013 Q4,28,2013,Q4,0.0
8866,E07000086,2013 Q4,11,2013,Q4,0.0
8867,E07000087,2013 Q4,22,2013,Q4,0.0
8868,E07000089,2013 Q4,71,2013,Q4,0.0
8869,E07000090,2013 Q4,26,2013,Q4,0.0
8870,E07000091,2013 Q4,38,2013,Q4,0.0
8871,E07000092,2013 Q4,601,2013,Q4,0.0
8872,E07000093,2013 Q4,26,2013,Q4,0.0
8873,E07000094,2013 Q4,17,2013,Q4,0.0
8874,E10000016,2013 Q4,226,2013,Q4,0.0
8875,E07000108,2013 Q4,15,2013,Q4,0.0
8876,E07000109,2013 Q4,5,2013,Q4,0.0
8877,E07000111,2013 Q4,29,2013,Q4,0.0
8878,E07000112,2013 Q4,25,2013,Q4,0.0
8879,E07000113,2013 Q4,15,2013,Q4,0.0
8880,E07000114,2013 Q4,16,2013,Q4,0.0
8881,E07000115,2013 Q4,13,2013,Q4,0.0
8882,E07000116,2013 Q4,30,2013,Q4,0.0
8883,E07000179,2013 Q4,24,2013,Q4,0.0
8884,E07000180,2013 Q4,32,2013,Q4,0.0
8885,E10000030,2013 Q4,385,2013,Q4,0.0
8886,E07000207,2013 Q4,49,2013,Q4,0.0
8887,E07000210,2013 Q4,22,2013,Q4,0.0
8888,E07000211,2013 Q4,96,2013,Q4,0.0
8889,E07000212,2013 Q4,30,2013,Q4,0.0
8890,E07000214,2013 Q4,26,2013,Q4,0.0
8891,E07000215,2013 Q4,7,2013,Q4,0.0
8892,E10000032,2013 Q4,149,2013,Q4,0.0
8893,E07000224,2013 Q4,14,2013,Q4,0.0
8894,E07000225,2013 Q4,33,2013,Q4,0.0
8895,E07000227,2013 Q4,24,2013,Q4,0.0
8896,E07000229,2013 Q4,10,2013,Q4,0.0
8897,E12000009,2013 Q4,1688,2013,Q4,0.0
8898,E06000023,2013 Q4,106,2013,Q4,0.0
8899,E06000026,2013 Q4,24,2013,Q4,0.0
8900,E06000025,2013 Q4,53,2013,Q4,0.0
8901,E06000030,2013 Q4,507,2013,Q4,0.0
8902,E06000054,2013 Q4,115,2013,Q4,0.0
8903,E10000008,2013 Q4,136,2013,Q4,0.0
8904,E07000040,2013 Q4,23,2013,Q4,0.0
8905,E07000044,2013 Q4,26,2013,Q4,0.0
8906,E07000046,2013 Q4,10,2013,Q4,0.0
8907,E07000047,2013 Q4,9,2013,Q4,0.0
8908,E07000049,2013 Q4,48,2013,Q4,0.0
8909,E07000051,2013 Q4,12,2013,Q4,0.0
8910,E07000052,2013 Q4,26,2013,Q4,0.0
8911,E07000053,2013 Q4,9,2013,Q4,0.0
8912,E07000080,2013 Q4,10,2013,Q4,0.0
8913,E07000081,2013 Q4,19,2013,Q4,0.0
8914,E10000027,2013 Q4,79,2013,Q4,0.0
8915,E07000187,2013 Q4,10,2013,Q4,0.0
8916,E07000188,2013 Q4,10,2013,Q4,0.0
8917,E07000189,2013 Q4,32,2013,Q4,0.0
8918,E07000191,2013 Q4,6,2013,Q4,0.0
8919,W06000005,2013 Q4,20,2013,Q4,0.0
8920,W06000006,2013 Q4,6,2013,Q4,0.0
8921,W06000023,2013 Q4,26,2013,Q4,0.0
8922,W06000008,2013 Q4,7,2013,Q4,0.0
8923,W06000009,2013 Q4,16,2013,Q4,0.0
8924,W06000012,2013 Q4,6,2013,Q4,0.0
8925,W06000015,2013 Q4,61,2013,Q4,0.0
8926,W06000016,2013 Q4,9,2013,Q4,0.0
8927,W06000024,2013 Q4,c,2013,Q4,0.0
8928,W06000018,2013 Q4,10,2013,Q4,0.0
8929,W06000019,2013 Q4,c,2013,Q4,0.0
8930,W06000020,2013 Q4,c,2013,Q4,0.0
8931,S12000033,2013 Q4,33,2013,Q4,0.0
8932,S12000005,2013 Q4,6,2013,Q4,0.0
8933,S12000006,2013 Q4,9,2013,Q4,0.0
8934,S12000042,2013 Q4,85,2013,Q4,0.0
8935,S12000010,2013 Q4,12,2013,Q4,0.0
8936,S12000011,2013 Q4,6,2013,Q4,0.0
8937,S12000014,2013 Q4,17,2013,Q4,0.0
8938,S12000047,2013 Q4,56,2013,Q4,0.0
8939,S12000017,2013 Q4,33,2013,Q4,0.0
8940,S12000018,2013 Q4,7,2013,Q4,0.0
8941,S12000019,2013 Q4,15,2013,Q4,0.0
8942,S12000044,2013 Q4,35,2013,Q4,0.0
8943,S12000023,2013 Q4,9,2013,Q4,0.0
8944,S12000048,2013 Q4,20,2013,Q4,0.0
8945,S12000027,2013 Q4,c,2013,Q4,0.0
8946,S12000029,2013 Q4,28,2013,Q4,0.0
8947,S12000030,2013 Q4,24,2013,Q4,0.0
8948,S12000040,2013 Q4,9,2013,Q4,0.0
8949,N09000011,2013 Q4,19,2013,Q4,0.0
8950,N09000002,2013 Q4,22,2013,Q4,0.0
8951,N09000005,2013 Q4,15,2013,Q4,0.0
8952,N09000006,2013 Q4,16,2013,Q4,0.0
8953,N09000007,2013 Q4,19,2013,Q4,0.0
8954,N09000008,2013 Q4,22,2013,Q4,0.0
8955,,2013 Q4,,2013,Q4,0.0
8956,,2013 Q4,,2013,Q4,0.0
8957,,2013 Q4,,2013,Q4,0.0
8958,,2013 Q4,,2013,Q4,0.0
8959,,2013 Q4,,2013,Q4,0.0
8960,K02000001,2013 Q3,14035,2013,Q3,0.0
8961,K03000001,2013 Q3,13815,2013,Q3,0.0
8962,E92000001,2013 Q3,12269,2013,Q3,0.0
8963,E12000001,2013 Q3,468,2013,Q3,0.0
8964,E06000047,2013 Q3,72,2013,Q3,0.0
8965,E06000005,2013 Q3,16,2013,Q3,0.0
8966,E06000001,2013 Q3,6,2013,Q3,0.0
8967,E06000002,2013 Q3,13,2013,Q3,0.0
8968,E06000057,2013 Q3,102,2013,Q3,0.0
8969,E06000003,2013 Q3,5,2013,Q3,0.0
8970,E06000004,2013 Q3,32,2013,Q3,0.0
8971,E11000007,2013 Q3,216,2013,Q3,0.0
8972,E08000037,2013 Q3,74,2013,Q3,0.0
8973,E08000021,2013 Q3,41,2013,Q3,0.0
8974,E08000022,2013 Q3,10,2013,Q3,0.0
8975,E08000023,2013 Q3,28,2013,Q3,0.0
8976,E08000024,2013 Q3,63,2013,Q3,0.0
8977,E12000002,2013 Q3,1151,2013,Q3,0.0
8978,E06000008,2013 Q3,14,2013,Q3,0.0
8979,E06000009,2013 Q3,15,2013,Q3,0.0
8980,E06000049,2013 Q3,68,2013,Q3,0.0
8981,E06000050,2013 Q3,62,2013,Q3,0.0
8982,E06000006,2013 Q3,33,2013,Q3,0.0
8983,E06000007,2013 Q3,28,2013,Q3,0.0
8984,E10000006,2013 Q3,34,2013,Q3,0.0
8985,E07000026,2013 Q3,c,2013,Q3,0.0
8986,E07000027,2013 Q3,5,2013,Q3,0.0
8987,E07000028,2013 Q3,6,2013,Q3,0.0
8988,E07000029,2013 Q3,9,2013,Q3,0.0
8989,E07000030,2013 Q3,c,2013,Q3,0.0
8990,E07000031,2013 Q3,8,2013,Q3,0.0
8991,E11000001,2013 Q3,419,2013,Q3,0.0
8992,E08000001,2013 Q3,26,2013,Q3,0.0
8993,E08000002,2013 Q3,12,2013,Q3,0.0
8994,E08000003,2013 Q3,57,2013,Q3,0.0
8995,E08000004,2013 Q3,24,2013,Q3,0.0
8996,E08000005,2013 Q3,13,2013,Q3,0.0
8997,E08000006,2013 Q3,151,2013,Q3,0.0
8998,E08000007,2013 Q3,53,2013,Q3,0.0
8999,E08000008,2013 Q3,11,2013,Q3,0.0
9000,E08000009,2013 Q3,37,2013,Q3,0.0
9001,E08000010,2013 Q3,35,2013,Q3,0.0
9002,E10000017,2013 Q3,157,2013,Q3,0.0
9003,E07000117,2013 Q3,8,2013,Q3,0.0
9004,E07000118,2013 Q3,16,2013,Q3,0.0
9005,E07000119,2013 Q3,c,2013,Q3,0.0
9006,E07000120,2013 Q3,8,2013,Q3,0.0
9007,E07000121,2013 Q3,26,2013,Q3,0.0
9008,E07000122,2013 Q3,10,2013,Q3,0.0
9009,E07000123,2013 Q3,14,2013,Q3,0.0
9010,E07000124,2013 Q3,5,2013,Q3,0.0
9011,E07000125,2013 Q3,5,2013,Q3,0.0
9012,E07000126,2013 Q3,32,2013,Q3,0.0
9013,E07000127,2013 Q3,14,2013,Q3,0.0
9014,E07000128,2013 Q3,15,2013,Q3,0.0
9015,E08000011,2013 Q3,5,2013,Q3,0.0
9016,E08000012,2013 Q3,115,2013,Q3,0.0
9017,E08000014,2013 Q3,162,2013,Q3,0.0
9018,E08000013,2013 Q3,13,2013,Q3,0.0
9019,E08000015,2013 Q3,24,2013,Q3,0.0
9020,E12000003,2013 Q3,598,2013,Q3,0.0
9021,E06000011,2013 Q3,24,2013,Q3,0.0
9022,E06000010,2013 Q3,29,2013,Q3,0.0
9023,E06000012,2013 Q3,15,2013,Q3,0.0
9024,E06000013,2013 Q3,25,2013,Q3,0.0
9025,E06000014,2013 Q3,126,2013,Q3,0.0
9026,E10000023,2013 Q3,72,2013,Q3,0.0
9027,E07000163,2013 Q3,5,2013,Q3,0.0
9028,E07000164,2013 Q3,16,2013,Q3,0.0
9029,E07000165,2013 Q3,19,2013,Q3,0.0
9030,E07000166,2013 Q3,5,2013,Q3,0.0
9031,E07000167,2013 Q3,8,2013,Q3,0.0
9032,E07000168,2013 Q3,12,2013,Q3,0.0
9033,E07000169,2013 Q3,7,2013,Q3,0.0
9034,E11000003,2013 Q3,112,2013,Q3,0.0
9035,E08000016,2013 Q3,20,2013,Q3,0.0
9036,E08000017,2013 Q3,28,2013,Q3,0.0
9037,E08000018,2013 Q3,18,2013,Q3,0.0
9038,E08000019,2013 Q3,46,2013,Q3,0.0
9039,E11000006,2013 Q3,194,2013,Q3,0.0
9040,E08000032,2013 Q3,31,2013,Q3,0.0
9041,E08000033,2013 Q3,12,2013,Q3,0.0
9042,E08000034,2013 Q3,36,2013,Q3,0.0
9043,E08000035,2013 Q3,84,2013,Q3,0.0
9044,E08000036,2013 Q3,31,2013,Q3,0.0
9045,E06000015,2013 Q3,54,2013,Q3,0.0
9046,E06000016,2013 Q3,172,2013,Q3,0.0
9047,E06000018,2013 Q3,45,2013,Q3,0.0
9048,E06000017,2013 Q3,7,2013,Q3,0.0
9049,E10000007,2013 Q3,72,2013,Q3,0.0
9050,E07000032,2013 Q3,12,2013,Q3,0.0
9051,E07000033,2013 Q3,c,2013,Q3,0.0
9052,E07000034,2013 Q3,9,2013,Q3,0.0
9053,E07000035,2013 Q3,9,2013,Q3,0.0
9054,E07000036,2013 Q3,12,2013,Q3,0.0
